symbol,entry_date,exit_date,entry_price,exit_price,shares,profit,profit_pct,reason
ASELS,2025-01-03,2025-01-07,74.8499984741211,77.30000305175781,81,198.45037078857422,3.2732192753267615,Target quick
YKBNK,2025-01-03,2025-01-07,32.18000030517578,31.18000030517578,535,-535.0,-3.1075201694114387,Stop Loss
AKBNK,2025-01-02,2025-01-08,64.75541687011719,62.21215438842773,272,-691.7673950195349,-3.9274899376998853,Stop Loss
ISCTR,2025-01-02,2025-01-09,13.845354080200195,14.269089698791504,431,182.630051612854,3.0604895774914094,Target quick
AKBNK,2025-01-08,2025-01-09,62.21215438842773,64.46196746826172,92,206.98280334472747,3.616356163760323,Target quick
AKBNK,2025-01-08,2025-01-10,62.21215438842773,62.99470138549805,188,147.11883544922057,1.2578683454432598,Stop Loss
ISCTR,2025-01-02,2025-01-13,13.845354080200195,13.934042930603027,877,77.78012180328369,0.640567585986574,Stop Loss
YKBNK,2025-01-07,2025-01-13,31.18000030517578,29.86000061035156,556,-733.9198303222693,-4.233481981734007,Stop Loss
AKSEN,2025-01-10,2025-01-13,40.93999862670898,39.79999923706055,457,-520.9797210693323,-2.7845613773535933,Stop Loss
ASELS,2025-01-03,2025-01-16,74.8499984741211,80.25,83,448.2001266479492,7.214431043369923,Target normal
MGROS,2025-01-06,2025-01-16,520.2162475585938,538.4608154296875,11,200.69024658203125,3.507112274312194,Target quick
ASELS,2025-01-03,2025-01-20,74.8499984741211,82.3499984741211,84,630.0,10.020040284427095,Target extended
ISCTR,2025-01-13,2025-01-21,13.934042930603027,14.40705108642578,427,201.974482536315,3.394622495269442,Target quick
MGROS,2025-01-06,2025-01-22,520.2162475585938,559.6639404296875,12,473.372314453125,7.582941335689562,Target normal
AKSEN,2025-01-13,2025-01-22,39.79999923706055,41.540000915527344,152,264.4802551269531,4.371863597541379,Target quick
ISCTR,2025-01-13,2025-01-23,13.934042930603027,14.298653602600098,869,316.8466739654541,2.616689741900278,Stop Loss
AKSEN,2025-01-13,2025-01-24,39.79999923706055,42.58000183105469,154,428.12039947509766,6.98493127458527,Target normal
MGROS,2025-01-06,2025-01-27,520.2162475585938,541.4193725585938,12,254.4375,4.075829061377369,Stop Loss
AKSEN,2025-01-13,2025-01-27,39.79999923706055,41.5,155,263.50011825561523,4.271358782731996,Stop Loss
THYAO,2025-01-17,2025-01-29,299.5392150878906,308.9152526855469,20,187.520751953125,3.130153624427819,Target quick
MGROS,2025-01-27,2025-01-29,541.4193725585938,571.9913330078125,11,336.29156494140625,5.646632166991804,Target quick
MGROS,2025-01-27,2025-01-31,541.4193725585938,576.9223022460938,12,426.03515625,6.557380745303454,Target normal
GARAN,2025-01-21,2025-01-31,129.02919006347656,122.76095581054688,141,-883.8210296630859,-4.857997054655615,Stop Loss
THYAO,2025-01-17,2025-02-03,299.5392150878906,309.65545654296875,43,434.9983825683594,3.3772677985117316,Stop Loss
ISCTR,2025-01-23,2025-02-03,14.298653602600098,13.451179504394531,1336,-1132.2253952026367,-5.926950339236555,Stop Loss
GARAN,2025-01-31,2025-02-03,122.76095581054688,120.1572265625,153,-398.3705749511719,-2.1209750533916734,Signal Exit
KRDMD,2025-02-07,2025-02-11,28.86000061035156,28.100000381469727,619,-470.4401416778528,-2.633403370785903,Stop Loss
KOZAL,2025-02-11,2025-02-12,24.5,25.5,241,241.0,4.081632653061225,Target quick
BIMAS,2025-02-12,2025-02-13,557.5,579.5,10,220.0,3.9461883408071747,Target quick
KOZAL,2025-02-11,2025-02-13,24.5,24.76000022888184,490,127.40011215210143,1.0612254240075087,Stop Loss
BIMAS,2025-02-12,2025-02-14,557.5,559.0,23,34.5,0.26905829596412556,Stop Loss
MGROS,2025-01-27,2025-02-17,541.4193725585938,565.0880126953125,12,284.023681640625,4.371590921260815,Stop Loss
EREGL,2025-02-12,2025-02-19,23.18089866638184,22.586515426635746,796,-473.1290588378906,-2.564107838528709,Stop Loss
BIMAS,2025-02-14,2025-02-20,559.0,535.0,32,-768.0,-4.293381037567084,Stop Loss
MGROS,2025-02-17,2025-02-21,565.0880126953125,546.350341796875,32,-599.60546875,-3.315885397933682,Stop Loss
KOZAL,2025-02-20,2025-02-21,24.8799991607666,23.239999771118164,714,-1170.9595642089844,-6.591637640545265,Stop Loss
ISCTR,2025-02-20,2025-02-24,14.604137420654297,14.101567268371582,1245,-625.69983959198,-3.4412861082226014,Stop Loss
TCELL,2025-01-23,2025-02-28,104.02064514160156,98.63350677490234,184,-991.2334594726562,-5.178912666197943,Stop Loss
KRDMD,2025-03-05,2025-03-06,30.65999984741211,31.780000686645508,175,196.00014686584473,3.6529707919353864,Target quick
GARAN,2025-03-03,2025-03-07,132.59725952148438,136.84036254882812,43,182.45343017578125,3.1999930033668993,Target quick
GARAN,2025-03-03,2025-03-10,132.59725952148438,135.1045684814453,88,220.6431884765625,1.890920648744392,Stop Loss
KCHOL,2025-03-06,2025-03-11,161.7511749267578,166.62376403808594,40,194.903564453125,3.012397970855217,Target quick
AKBNK,2025-03-10,2025-03-11,72.28739929199219,70.33103942871094,243,-475.39544677734375,-2.7063636020143425,Stop Loss
YKBNK,2025-03-03,2025-03-12,31.15999984741211,33.060001373291016,213,404.70032501220703,6.0975659023846385,Target quick
KRDMD,2025-03-05,2025-03-12,30.65999984741211,32.70000076293945,179,365.16016387939453,6.6536233714284645,Target normal
KCHOL,2025-03-06,2025-03-12,161.7511749267578,172.8339385986328,41,454.393310546875,6.85173611684327,Target normal
YKBNK,2025-03-03,2025-03-13,31.15999984741211,33.2599983215332,217,455.69966888427734,6.7394046354448305,Target normal
AKBNK,2025-03-11,2025-03-13,70.33103942871094,73.16776275634766,81,229.77458953857422,4.03338746402587,Target quick
KRDMD,2025-03-05,2025-03-18,30.65999984741211,33.86000061035156,179,572.8001365661621,10.4370540732718,Target extended
AKBNK,2025-03-11,2025-03-18,70.33103942871094,71.65158081054688,166,219.20986938476562,1.8776082261296119,Stop Loss
GARAN,2025-03-13,2025-03-18,138.28688049316406,134.2366485595703,129,-522.4799194335938,-2.928862028812607,Stop Loss
YKBNK,2025-03-03,2025-03-19,31.15999984741211,29.700000762939453,217,-316.8198013305664,-4.685491308158372,Stop Loss
SAHOL,2025-03-05,2025-03-19,103.08441162109376,91.56094360351562,165,-1901.3722229003943,-11.178671766527446,Stop Loss
KCHOL,2025-03-06,2025-03-19,161.7511749267578,158.3116912841797,41,-141.01882934570312,-2.1264041167772354,Stop Loss
ISCTR,2025-03-13,2025-03-19,15.855639457702637,14.377488136291504,1157,-1710.2210788726807,-9.322558862128073,Stop Loss
GARAN,2025-03-18,2025-03-19,134.2366485595703,120.832275390625,131,-1755.972885131836,-9.985628599031093,Stop Loss
AKBNK,2025-03-18,2025-03-19,71.65158081054688,64.51087188720703,246,-1756.6143951416016,-9.96587771345968,Stop Loss
ENKAI,2025-03-19,2025-03-20,56.4860954284668,58.654930114746094,91,197.36395645141602,3.8395903803014297,Target quick
ENKAI,2025-03-19,2025-03-21,56.4860954284668,57.30543899536133,186,152.3979034423828,1.4505225767147183,Stop Loss
ENKAI,2025-03-21,2025-03-25,57.30543899536133,59.47427368164063,90,195.19512176513763,3.7846925602556967,Target quick
ENKAI,2025-03-21,2025-03-26,57.30543899536133,61.83589172363281,92,416.80165100097656,7.905798834624073,Target normal
ENKAI,2025-03-21,2025-04-02,57.30543899536133,58.510345458984375,93,112.05630111694336,2.102604019350728,Stop Loss
KOZAL,2025-03-28,2025-04-02,28.959999084472656,27.940000534057617,509,-519.1792621612549,-3.5220945533866637,Stop Loss
ENKAI,2025-04-02,2025-04-03,58.510345458984375,60.43819808959961,88,169.65103149414062,3.294891895599309,Target quick
ENKAI,2025-04-02,2025-04-04,58.510345458984375,57.45002365112305,179,-189.79760360717773,-1.8121954323524057,Stop Loss
KOZAL,2025-04-08,2025-04-09,28.100000381469727,27.31999969482422,514,-400.920352935791,-2.7758031176393567,Stop Loss
ENKAI,2025-04-04,2025-04-10,57.45002365112305,60.38999938964844,88,258.7178649902344,5.117449135232722,Target quick
ENKAI,2025-04-04,2025-04-11,57.45002365112305,62.269657135009766,90,433.7670135498047,8.389262836783015,Target normal
KOZAL,2025-04-09,2025-04-11,27.31999969482422,28.63999938964844,173,228.35994720459075,4.83162411994572,Target quick
KOZAL,2025-04-09,2025-04-14,27.31999969482422,29.71999931335449,177,424.7999324798575,8.784771761856751,Target normal
KOZAL,2025-04-09,2025-04-16,27.31999969482422,28.3799991607666,177,187.61990547180176,3.879939523363904,Stop Loss
ENKAI,2025-04-04,2025-04-17,57.45002365112305,60.44752502441406,90,269.7751235961914,5.217580747214226,Stop Loss
ENKAI,2025-04-17,2025-04-24,60.44752502441406,64.4276123046875,87,346.26759338378906,6.584367645599924,Target quick
KOZAL,2025-04-16,2025-04-24,28.3799991607666,27.399999618530277,520,-509.5997619628888,-3.453134500409382,Stop Loss
ENKAI,2025-04-17,2025-04-25,60.44752502441406,60.69628143310547,177,44.029884338378906,0.4115245555395964,Stop Loss
ENKAI,2025-04-25,2025-04-28,60.69628143310547,63.88034439086914,85,270.6453514099121,5.245894612626127,Target quick
ENKAI,2025-04-25,2025-05-02,60.69628143310547,62.3878173828125,174,294.32725524902344,2.7868856374196587,Stop Loss
EREGL,2025-05-02,2025-05-07,23.22052574157715,22.428014755249023,727,-576.1554870605469,-3.4129760675879397,Stop Loss
ENKAI,2025-05-02,2025-05-09,62.3878173828125,67.711181640625,84,447.16259765625,8.532698339402168,Target quick
ENKAI,2025-05-02,2025-05-12,62.3878173828125,74.4773178100586,85,1027.607536315918,19.37798264854299,Target normal
TUPRS,2025-05-08,2025-05-12,128.1999969482422,134.5,42,264.6001281738281,4.91419906530988,Target quick
ENKAI,2025-05-02,2025-05-13,62.3878173828125,68.65644836425781,86,539.1022644042969,10.047844666501005,Target extended
TUPRS,2025-05-08,2025-05-15,128.1999969482422,131.6999969482422,86,301.0,2.730109269357506,Stop Loss
SISE,2025-05-12,2025-05-15,36.80412673950195,35.8035888671875,525,-525.2823829650879,-2.7185480568421516,Stop Loss
KCHOL,2025-05-12,2025-05-15,154.0,148.39999389648438,107,-599.2006530761719,-3.636367599685471,Stop Loss
YKBNK,2025-05-15,2025-05-16,25.239999771118164,26.68000030517578,212,305.28011322021484,5.705231961631762,Target quick
YKBNK,2025-05-15,2025-05-20,25.239999771118164,27.0,216,380.16004943847656,6.973059607139076,Target normal
BIMAS,2025-05-07,2025-05-20,490.0,470.75,34,-654.5,-3.9285714285714284,Stop Loss
SISE,2025-05-16,2025-05-21,36.31366729736328,35.03847122192383,459,-585.314998626709,-3.5116146904062333,Stop Loss
AKSEN,2025-05-13,2025-05-23,34.5,33.41999816894531,579,-625.3210601806641,-3.1304400900135874,Stop Loss
YKBNK,2025-05-15,2025-05-23,25.239999771118164,26.420000076293945,216,254.88006591796875,4.675120110444857,Stop Loss
YKBNK,2025-05-23,2025-05-27,26.420000076293945,25.459999084472656,622,-597.1206169128418,-3.6336146443946298,Stop Loss
AKSEN,2025-05-23,2025-05-28,33.41999816894531,32.400001525878906,513,-523.2582778930664,-3.0520547544919148,Stop Loss
GARAN,2025-05-15,2025-05-30,110.0999984741211,105.9000015258789,153,-642.5995330810547,-3.814711177520491,Stop Loss
YKBNK,2025-05-27,2025-06-03,25.459999084472656,27.36000061035156,212,402.8003234863272,7.462692828758427,Target quick
YKBNK,2025-05-27,2025-06-04,25.459999084472656,27.57999992370605,216,457.92018127441315,8.326790712755066,Target normal
YKBNK,2025-05-27,2025-06-10,25.459999084472656,28.479999542236328,217,655.3400993347168,11.861746136532606,Target extended
AKBNK,2025-06-03,2025-06-10,55.650001525878906,59.84999847412109,97,407.3997039794913,7.547164120541945,Target quick
ISCTR,2025-06-03,2025-06-10,11.369999885559082,11.90999984741211,495,267.29998111724854,4.749340081690552,Target quick
AKBNK,2025-06-03,2025-06-11,55.650001525878906,60.0,98,426.2998504638672,7.816708634047773,Target normal
ISCTR,2025-06-03,2025-06-12,11.369999885559082,11.510000228881836,1006,140.84034538269043,1.2313134980816216,Stop Loss
ULKER,2025-06-10,2025-06-12,106.430908203125,101.9885711669922,159,-706.3315887451154,-4.173916309775853,Stop Loss
AKBNK,2025-06-03,2025-06-17,55.650001525878906,58.59999847412109,99,292.04969787597565,5.3009826906659505,Stop Loss
GARAN,2025-06-12,2025-06-17,119.0,115.0999984741211,138,-538.2002105712891,-3.2773122066209295,Stop Loss
SAHOL,2025-06-10,2025-06-18,82.25,78.30000305175781,207,-817.6493682861328,-4.8024279005984045,Stop Loss
SISE,2025-06-30,2025-06-30,36.040000915527344,36.040000915527344,474,0.0,0.0,End of Test
THYAO,2025-06-30,2025-06-30,283.5,283.5,54,0.0,0.0,End of Test
